,pid,hid,freq,activity,seq,start time,end time,duration,zone
6136,12052000_12052000_4797,12052000_12052000_4797,,home,3,1900-01-01 16:07:27,1900-01-02 00:00:00,7:52:33,
6137,12052000_12052000_4803,12052000_12052000_4803,,home,1,1900-01-01 00:00:00,1900-01-01 06:25:20,6:25:20,
6138,12052000_12052000_4803,12052000_12052000_4803,,work,2,1900-01-01 06:25:20,1900-01-01 16:12:11,9:46:51,
6139,12052000_12052000_4803,12052000_12052000_4803,,home,3,1900-01-01 16:12:11,1900-01-02 00:00:00,7:47:49,
6140,12052000_12052000_4805,12052000_12052000_4805,,home,1,1900-01-01 00:00:00,1900-01-01 07:52:25,7:52:25,
6141,12052000_12052000_4805,12052000_12052000_4805,,work,2,1900-01-01 07:52:25,1900-01-01 16:05:21,8:12:56,
6142,12052000_12052000_4805,12052000_12052000_4805,,home,3,1900-01-01 16:05:21,1900-01-02 00:00:00,7:54:39,
6143,12052000_12052000_4818,12052000_12052000_4818,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:03,7:12:03,
6144,12052000_12052000_4818,12052000_12052000_4818,,work,2,1900-01-01 07:12:03,1900-01-01 15:50:26,8:38:23,
6145,12052000_12052000_4818,12052000_12052000_4818,,home,3,1900-01-01 15:50:26,1900-01-02 00:00:00,8:09:34,
6146,12052000_12052000_4832,12052000_12052000_4832,,home,1,1900-01-01 00:00:00,1900-01-01 07:48:06,7:48:06,
6147,12052000_12052000_4832,12052000_12052000_4832,,work,2,1900-01-01 07:48:06,1900-01-01 15:48:44,8:00:38,
6148,12052000_12052000_4832,12052000_12052000_4832,,home,3,1900-01-01 15:48:44,1900-01-02 00:00:00,8:11:16,
6149,12052000_12052000_4862,12052000_12052000_4862,,home,1,1900-01-01 00:00:00,1900-01-01 06:05:42,6:05:42,
6150,12052000_12052000_4862,12052000_12052000_4862,,work,2,1900-01-01 06:05:42,1900-01-01 15:48:21,9:42:39,
6151,12052000_12052000_4862,12052000_12052000_4862,,home,3,1900-01-01 15:48:21,1900-01-02 00:00:00,8:11:39,
6152,12052000_12052000_4871,12052000_12052000_4871,,home,1,1900-01-01 00:00:00,1900-01-01 06:58:48,6:58:48,
6153,12052000_12052000_4871,12052000_12052000_4871,,work,2,1900-01-01 06:58:48,1900-01-01 16:45:45,9:46:57,
6154,12052000_12052000_4871,12052000_12052000_4871,,home,3,1900-01-01 16:45:45,1900-01-02 00:00:00,7:14:15,
6155,12052000_12052000_4880,12052000_12052000_4880,,home,1,1900-01-01 00:00:00,1900-01-01 06:24:41,6:24:41,
6156,12052000_12052000_4880,12052000_12052000_4880,,work,2,1900-01-01 06:24:41,1900-01-01 15:20:16,8:55:35,
6157,12052000_12052000_4880,12052000_12052000_4880,,home,3,1900-01-01 15:20:16,1900-01-02 00:00:00,8:39:44,
6158,12052000_12052000_4887,12052000_12052000_4887,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:52,7:12:52,
6159,12052000_12052000_4887,12052000_12052000_4887,,work,2,1900-01-01 07:12:52,1900-01-01 15:51:02,8:38:10,
6160,12052000_12052000_4887,12052000_12052000_4887,,home,3,1900-01-01 15:51:02,1900-01-02 00:00:00,8:08:58,
6161,12052000_12052000_4890,12052000_12052000_4890,,home,1,1900-01-01 00:00:00,1900-01-01 07:21:22,7:21:22,
6162,12052000_12052000_4890,12052000_12052000_4890,,work,2,1900-01-01 07:21:22,1900-01-01 15:33:10,8:11:48,
6163,12052000_12052000_4890,12052000_12052000_4890,,home,3,1900-01-01 15:33:10,1900-01-02 00:00:00,8:26:50,
6164,12052000_12052000_4903,12052000_12052000_4903,,home,1,1900-01-01 00:00:00,1900-01-01 07:39:52,7:39:52,
6165,12052000_12052000_4903,12052000_12052000_4903,,work,2,1900-01-01 07:39:52,1900-01-01 16:32:59,8:53:07,
6166,12052000_12052000_4903,12052000_12052000_4903,,home,3,1900-01-01 16:32:59,1900-01-02 00:00:00,7:27:01,
6167,12052000_12052000_4986,12052000_12052000_4986,,home,1,1900-01-01 00:00:00,1900-01-01 06:46:04,6:46:04,
6168,12052000_12052000_4986,12052000_12052000_4986,,work,2,1900-01-01 06:46:04,1900-01-01 15:07:56,8:21:52,
6169,12052000_12052000_4986,12052000_12052000_4986,,home,3,1900-01-01 15:07:56,1900-01-02 00:00:00,8:52:04,
6170,12052000_12052000_5003,12052000_12052000_5003,,home,1,1900-01-01 00:00:00,1900-01-01 08:23:42,8:23:42,
6171,12052000_12052000_5003,12052000_12052000_5003,,work,2,1900-01-01 08:45:17,1900-01-01 16:21:39,7:36:22,
6172,12052000_12052000_5003,12052000_12052000_5003,,home,3,1900-01-01 16:43:14,1900-01-02 00:00:00,7:16:46,
6173,12052000_12052000_5039,12052000_12052000_5039,,home,1,1900-01-01 00:00:00,1900-01-01 06:18:33,6:18:33,
6174,12052000_12052000_5039,12052000_12052000_5039,,work,2,1900-01-01 06:18:33,1900-01-01 15:29:43,9:11:10,
6175,12052000_12052000_5039,12052000_12052000_5039,,home,3,1900-01-01 15:29:43,1900-01-02 00:00:00,8:30:17,
6176,12052000_12052000_5042,12052000_12052000_5042,,home,1,1900-01-01 00:00:00,1900-01-01 06:52:40,6:52:40,
6177,12052000_12052000_5042,12052000_12052000_5042,,work,2,1900-01-01 06:52:40,1900-01-01 15:05:04,8:12:24,
6178,12052000_12052000_5042,12052000_12052000_5042,,home,3,1900-01-01 15:05:04,1900-01-02 00:00:00,8:54:56,
6179,12052000_12052000_5103,12052000_12052000_5103,,home,1,1900-01-01 00:00:00,1900-01-01 07:02:22,7:02:22,
6180,12052000_12052000_5103,12052000_12052000_5103,,work,2,1900-01-01 07:02:22,1900-01-01 15:31:02,8:28:40,
6181,12052000_12052000_5103,12052000_12052000_5103,,home,3,1900-01-01 15:31:02,1900-01-02 00:00:00,8:28:58,
6182,12052000_12052000_5107,12052000_12052000_5107,,home,1,1900-01-01 00:00:00,1900-01-01 06:54:48,6:54:48,
6183,12052000_12052000_5107,12052000_12052000_5107,,work,2,1900-01-01 06:54:48,1900-01-01 07:19:34,0:24:46,
6184,12052000_12052000_5107,12052000_12052000_5107,,work,3,1900-01-01 07:19:34,1900-01-01 14:53:18,7:33:44,
6185,12052000_12052000_5107,12052000_12052000_5107,,work,4,1900-01-01 15:54:00,1900-01-01 15:20:23,"-1 day, 23:26:23",
6186,12052000_12052000_5107,12052000_12052000_5107,,home,5,1900-01-01 15:20:23,1900-01-02 00:00:00,8:39:37,
6187,12052000_12052000_5113,12052000_12052000_5113,,home,1,1900-01-01 00:00:00,1900-01-01 06:34:59,6:34:59,
6188,12052000_12052000_5113,12052000_12052000_5113,,work,2,1900-01-01 06:34:59,1900-01-01 15:01:24,8:26:25,
6189,12052000_12052000_5113,12052000_12052000_5113,,home,3,1900-01-01 15:01:24,1900-01-02 00:00:00,8:58:36,
6190,12052000_12052000_5131,12052000_12052000_5131,,home,1,1900-01-01 00:00:00,1900-01-01 06:08:53,6:08:53,
6191,12052000_12052000_5131,12052000_12052000_5131,,work,2,1900-01-01 07:02:03,1900-01-01 07:13:36,0:11:33,
6192,12052000_12052000_5131,12052000_12052000_5131,,work,3,1900-01-01 07:13:36,1900-01-01 14:40:00,7:26:24,
6193,12052000_12052000_5131,12052000_12052000_5131,,work,4,1900-01-01 14:40:00,1900-01-01 15:13:43,0:33:43,
6194,12052000_12052000_5131,12052000_12052000_5131,,home,5,1900-01-01 16:06:53,1900-01-02 00:00:00,7:53:07,
6195,12052000_12052000_5174,12052000_12052000_5174,,home,1,1900-01-01 00:00:00,1900-01-01 06:15:19,6:15:19,
6196,12052000_12052000_5174,12052000_12052000_5174,,work,2,1900-01-01 06:15:19,1900-01-01 15:47:04,9:31:45,
6197,12052000_12052000_5174,12052000_12052000_5174,,home,3,1900-01-01 15:47:04,1900-01-02 00:00:00,8:12:56,
6198,12052000_12052000_5180,12052000_12052000_5180,,home,1,1900-01-01 00:00:00,1900-01-01 07:24:05,7:24:05,
6199,12052000_12052000_5180,12052000_12052000_5180,,work,2,1900-01-01 07:24:05,1900-01-01 16:01:06,8:37:01,
6200,12052000_12052000_5180,12052000_12052000_5180,,home,3,1900-01-01 16:01:06,1900-01-02 00:00:00,7:58:54,
6201,12052000_12052000_5185,12052000_12052000_5185,,home,1,1900-01-01 00:00:00,1900-01-01 06:48:20,6:48:20,
6202,12052000_12052000_5185,12052000_12052000_5185,,work,2,1900-01-01 06:48:20,1900-01-01 14:35:48,7:47:28,
6203,12052000_12052000_5185,12052000_12052000_5185,,home,3,1900-01-01 14:35:48,1900-01-02 00:00:00,9:24:12,
6204,12052000_12052000_5192,12052000_12052000_5192,,home,1,1900-01-01 00:00:00,1900-01-01 06:41:56,6:41:56,
6205,12052000_12052000_5192,12052000_12052000_5192,,work,2,1900-01-01 06:41:56,1900-01-01 15:50:12,9:08:16,
6206,12052000_12052000_5192,12052000_12052000_5192,,home,3,1900-01-01 15:50:12,1900-01-02 00:00:00,8:09:48,
6207,12052000_12052000_5201,12052000_12052000_5201,,home,1,1900-01-01 00:00:00,1900-01-01 07:29:09,7:29:09,
6208,12052000_12052000_5201,12052000_12052000_5201,,work,2,1900-01-01 07:29:09,1900-01-01 15:28:29,7:59:20,
6209,12052000_12052000_5201,12052000_12052000_5201,,home,3,1900-01-01 15:28:29,1900-01-02 00:00:00,8:31:31,
6210,12052000_12052000_5202,12052000_12052000_5202,,home,1,1900-01-01 00:00:00,1900-01-01 06:32:26,6:32:26,
6211,12052000_12052000_5202,12052000_12052000_5202,,work,2,1900-01-01 06:32:26,1900-01-01 14:34:29,8:02:03,
6212,12052000_12052000_5202,12052000_12052000_5202,,home,3,1900-01-01 14:34:29,1900-01-02 00:00:00,9:25:31,
6213,12052000_12052000_5209,12052000_12052000_5209,,home,1,1900-01-01 00:00:00,1900-01-01 07:58:08,7:58:08,
6214,12052000_12052000_5209,12052000_12052000_5209,,work,2,1900-01-01 08:16:37,1900-01-01 07:30:19,"-1 day, 23:13:42",
6215,12052000_12052000_5209,12052000_12052000_5209,,work,3,1900-01-01 07:52:40,1900-01-01 16:07:29,8:14:49,
6216,12052000_12052000_5209,12052000_12052000_5209,,work,4,1900-01-01 16:29:50,1900-01-01 16:40:59,0:11:09,
6217,12052000_12052000_5209,12052000_12052000_5209,,home,5,1900-01-01 16:59:28,1900-01-02 00:00:00,7:00:32,
6218,12052000_12052000_5226,12052000_12052000_5226,,home,1,1900-01-01 00:00:00,1900-01-01 07:20:15,7:20:15,
6219,12052000_12052000_5226,12052000_12052000_5226,,work,2,1900-01-01 07:20:15,1900-01-01 16:05:32,8:45:17,
6220,12052000_12052000_5226,12052000_12052000_5226,,home,3,1900-01-01 16:05:32,1900-01-02 00:00:00,7:54:28,
6221,12052000_12052000_5251,12052000_12052000_5251,,home,1,1900-01-01 00:00:00,1900-01-01 08:14:30,8:14:30,
6222,12052000_12052000_5251,12052000_12052000_5251,,work,2,1900-01-01 08:14:30,1900-01-01 16:45:00,8:30:30,
6223,12052000_12052000_5251,12052000_12052000_5251,,home,3,1900-01-01 16:45:00,1900-01-02 00:00:00,7:15:00,
6224,12052000_12052000_5284,12052000_12052000_5284,,home,1,1900-01-01 00:00:00,1900-01-01 06:57:48,6:57:48,
6225,12052000_12052000_5284,12052000_12052000_5284,,work,2,1900-01-01 06:57:48,1900-01-01 16:13:26,9:15:38,
6226,12052000_12052000_5284,12052000_12052000_5284,,home,3,1900-01-01 16:13:26,1900-01-02 00:00:00,7:46:34,
6227,12052000_12052000_5295,12052000_12052000_5295,,home,1,1900-01-01 00:00:00,1900-01-01 07:01:07,7:01:07,
6228,12052000_12052000_5295,12052000_12052000_5295,,work,2,1900-01-01 07:35:28,1900-01-01 15:50:37,8:15:09,
6229,12052000_12052000_5295,12052000_12052000_5295,,home,3,1900-01-01 16:24:58,1900-01-02 00:00:00,7:35:02,
6230,12052000_12052000_5333,12052000_12052000_5333,,home,1,1900-01-01 00:00:00,1900-01-01 07:39:22,7:39:22,
6231,12052000_12052000_5333,12052000_12052000_5333,,work,2,1900-01-01 07:39:22,1900-01-01 15:47:36,8:08:14,
6232,12052000_12052000_5333,12052000_12052000_5333,,home,3,1900-01-01 15:47:36,1900-01-02 00:00:00,8:12:24,
6233,12052000_12052000_5340,12052000_12052000_5340,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:51,7:12:51,
6234,12052000_12052000_5340,12052000_12052000_5340,,work,2,1900-01-01 07:12:51,1900-01-01 16:24:34,9:11:43,
6235,12052000_12052000_5340,12052000_12052000_5340,,home,3,1900-01-01 16:24:34,1900-01-02 00:00:00,7:35:26,
6236,12052000_12052000_5344,12052000_12052000_5344,,home,1,1900-01-01 00:00:00,1900-01-01 07:31:47,7:31:47,
6237,12052000_12052000_5344,12052000_12052000_5344,,work,2,1900-01-01 07:31:47,1900-01-01 16:25:50,8:54:03,
6238,12052000_12052000_5344,12052000_12052000_5344,,home,3,1900-01-01 16:52:02,1900-01-02 00:00:00,7:07:58,
6239,12052000_12052000_5351,12052000_12052000_5351,,home,1,1900-01-01 00:00:00,1900-01-01 08:07:44,8:07:44,
6240,12052000_12052000_5351,12052000_12052000_5351,,work,2,1900-01-01 08:07:44,1900-01-01 16:09:24,8:01:40,
6241,12052000_12052000_5351,12052000_12052000_5351,,home,3,1900-01-01 16:09:24,1900-01-02 00:00:00,7:50:36,
6242,12052000_12052000_5383,12052000_12052000_5383,,home,1,1900-01-01 00:00:00,1900-01-01 07:21:38,7:21:38,
6243,12052000_12052000_5383,12052000_12052000_5383,,work,2,1900-01-01 08:23:24,1900-01-01 16:04:28,7:41:04,
6244,12052000_12052000_5383,12052000_12052000_5383,,home,3,1900-01-01 17:06:14,1900-01-02 00:00:00,6:53:46,
6245,12052000_12052000_5407,12052000_12052000_5407,,home,1,1900-01-01 00:00:00,1900-01-01 07:32:22,7:32:22,
6246,12052000_12052000_5407,12052000_12052000_5407,,work,2,1900-01-01 07:32:22,1900-01-01 16:00:12,8:27:50,
6247,12052000_12052000_5407,12052000_12052000_5407,,home,3,1900-01-01 16:00:12,1900-01-02 00:00:00,7:59:48,
6248,12052000_12052000_5422,12052000_12052000_5422,,home,1,1900-01-01 00:00:00,1900-01-01 08:32:44,8:32:44,
6249,12052000_12052000_5422,12052000_12052000_5422,,work,2,1900-01-01 08:32:44,1900-01-01 16:47:10,8:14:26,
6250,12052000_12052000_5422,12052000_12052000_5422,,home,3,1900-01-01 16:47:10,1900-01-02 00:00:00,7:12:50,
6251,12052000_12052000_5427,12052000_12052000_5427,,home,1,1900-01-01 00:00:00,1900-01-01 06:36:12,6:36:12,
6252,12052000_12052000_5427,12052000_12052000_5427,,work,2,1900-01-01 07:22:05,1900-01-01 14:51:03,7:28:58,
6253,12052000_12052000_5427,12052000_12052000_5427,,home,3,1900-01-01 14:51:03,1900-01-02 00:00:00,9:08:57,
6254,12052000_12052000_5430,12052000_12052000_5430,,home,1,1900-01-01 00:00:00,1900-01-01 06:29:24,6:29:24,
6255,12052000_12052000_5430,12052000_12052000_5430,,work,2,1900-01-01 06:29:24,1900-01-01 15:22:05,8:52:41,
6256,12052000_12052000_5430,12052000_12052000_5430,,home,3,1900-01-01 15:22:05,1900-01-02 00:00:00,8:37:55,
6257,12052000_12052000_5433,12052000_12052000_5433,,home,1,1900-01-01 00:00:00,1900-01-01 07:55:42,7:55:42,
6258,12052000_12052000_5433,12052000_12052000_5433,,work,2,1900-01-01 07:55:42,1900-01-01 15:47:50,7:52:08,
6259,12052000_12052000_5433,12052000_12052000_5433,,home,3,1900-01-01 15:47:50,1900-01-02 00:00:00,8:12:10,
6260,12052000_12052000_5450,12052000_12052000_5450,,home,1,1900-01-01 00:00:00,1900-01-01 07:25:53,7:25:53,
6261,12052000_12052000_5450,12052000_12052000_5450,,work,2,1900-01-01 07:25:53,1900-01-01 15:21:52,7:55:59,
6262,12052000_12052000_5450,12052000_12052000_5450,,home,3,1900-01-01 15:21:52,1900-01-02 00:00:00,8:38:08,
6263,12052000_12052000_546,12052000_12052000_546,,home,1,1900-01-01 00:00:00,1900-01-01 07:41:47,7:41:47,
6264,12052000_12052000_546,12052000_12052000_546,,work,2,1900-01-01 07:41:47,1900-01-01 15:13:46,7:31:59,
6265,12052000_12052000_546,12052000_12052000_546,,home,3,1900-01-01 15:13:46,1900-01-02 00:00:00,8:46:14,
6266,12052000_12052000_5507,12052000_12052000_5507,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:27,7:12:27,
6267,12052000_12052000_5507,12052000_12052000_5507,,work,2,1900-01-01 07:12:27,1900-01-01 16:19:51,9:07:24,
6268,12052000_12052000_5507,12052000_12052000_5507,,home,3,1900-01-01 16:19:51,1900-01-02 00:00:00,7:40:09,
6269,12052000_12052000_5515,12052000_12052000_5515,,home,1,1900-01-01 00:00:00,1900-01-01 07:25:02,7:25:02,
6270,12052000_12052000_5515,12052000_12052000_5515,,work,2,1900-01-01 07:25:02,1900-01-01 15:50:00,8:24:58,
6271,12052000_12052000_5515,12052000_12052000_5515,,home,3,1900-01-01 15:50:00,1900-01-02 00:00:00,8:10:00,
6272,12052000_12052000_5557,12052000_12052000_5557,,home,1,1900-01-01 00:00:00,1900-01-01 06:13:27,6:13:27,
6273,12052000_12052000_5557,12052000_12052000_5557,,work,2,1900-01-01 06:13:27,1900-01-01 14:32:14,8:18:47,
6274,12052000_12052000_5557,12052000_12052000_5557,,home,3,1900-01-01 14:32:14,1900-01-02 00:00:00,9:27:46,
6275,12052000_12052000_5561,12052000_12052000_5561,,home,1,1900-01-01 00:00:00,1900-01-01 07:40:29,7:40:29,
6276,12052000_12052000_5561,12052000_12052000_5561,,work,2,1900-01-01 07:40:29,1900-01-01 16:22:56,8:42:27,
6277,12052000_12052000_5561,12052000_12052000_5561,,home,3,1900-01-01 16:22:56,1900-01-02 00:00:00,7:37:04,
6278,12052000_12052000_5569,12052000_12052000_5569,,home,1,1900-01-01 00:00:00,1900-01-01 08:11:00,8:11:00,
6279,12052000_12052000_5569,12052000_12052000_5569,,work,2,1900-01-01 08:11:00,1900-01-01 16:17:37,8:06:37,
6280,12052000_12052000_5569,12052000_12052000_5569,,home,3,1900-01-01 16:17:37,1900-01-02 00:00:00,7:42:23,
6281,12052000_12052000_5595,12052000_12052000_5595,,home,1,1900-01-01 00:00:00,1900-01-01 07:35:27,7:35:27,
6282,12052000_12052000_5595,12052000_12052000_5595,,work,2,1900-01-01 07:35:27,1900-01-01 16:42:01,9:06:34,
6283,12052000_12052000_5595,12052000_12052000_5595,,home,3,1900-01-01 16:42:01,1900-01-02 00:00:00,7:17:59,
6284,12052000_12052000_5597,12052000_12052000_5597,,home,1,1900-01-01 00:00:00,1900-01-01 08:55:21,8:55:21,
6285,12052000_12052000_5597,12052000_12052000_5597,,work,2,1900-01-01 08:55:21,1900-01-01 16:46:37,7:51:16,
6286,12052000_12052000_5597,12052000_12052000_5597,,home,3,1900-01-01 16:46:37,1900-01-02 00:00:00,7:13:23,
6287,12052000_12052000_56,12052000_12052000_56,,home,1,1900-01-01 00:00:00,1900-01-01 06:57:04,6:57:04,
6288,12052000_12052000_56,12052000_12052000_56,,work,2,1900-01-01 06:57:04,1900-01-01 15:16:28,8:19:24,
6289,12052000_12052000_56,12052000_12052000_56,,home,3,1900-01-01 15:16:28,1900-01-02 00:00:00,8:43:32,
6290,12052000_12052000_5651,12052000_12052000_5651,,home,1,1900-01-01 00:00:00,1900-01-01 07:39:34,7:39:34,
6291,12052000_12052000_5651,12052000_12052000_5651,,work,2,1900-01-01 07:39:34,1900-01-01 15:37:27,7:57:53,
6292,12052000_12052000_5651,12052000_12052000_5651,,home,3,1900-01-01 15:37:27,1900-01-02 00:00:00,8:22:33,
6293,12052000_12052000_5662,12052000_12052000_5662,,home,1,1900-01-01 00:00:00,1900-01-01 06:43:44,6:43:44,
6294,12052000_12052000_5662,12052000_12052000_5662,,work,2,1900-01-01 06:43:44,1900-01-01 16:12:32,9:28:48,
6295,12052000_12052000_5662,12052000_12052000_5662,,home,3,1900-01-01 16:12:32,1900-01-02 00:00:00,7:47:28,
6296,12052000_12052000_5669,12052000_12052000_5669,,home,1,1900-01-01 00:00:00,1900-01-01 07:09:12,7:09:12,
6297,12052000_12052000_5669,12052000_12052000_5669,,work,2,1900-01-01 07:37:51,1900-01-01 07:34:14,"-1 day, 23:56:23",
6298,12052000_12052000_5669,12052000_12052000_5669,,work,3,1900-01-01 07:34:14,1900-01-01 15:22:38,7:48:24,
6299,12052000_12052000_5669,12052000_12052000_5669,,work,4,1900-01-01 15:22:38,1900-01-01 15:48:42,0:26:04,
6300,12052000_12052000_5669,12052000_12052000_5669,,home,5,1900-01-01 16:17:21,1900-01-02 00:00:00,7:42:39,
6301,12052000_12052000_5674,12052000_12052000_5674,,home,1,1900-01-01 00:00:00,1900-01-01 06:20:44,6:20:44,
6302,12052000_12052000_5674,12052000_12052000_5674,,work,2,1900-01-01 06:20:44,1900-01-01 15:07:51,8:47:07,
6303,12052000_12052000_5674,12052000_12052000_5674,,home,3,1900-01-01 15:07:51,1900-01-02 00:00:00,8:52:09,
6304,12052000_12052000_5684,12052000_12052000_5684,,home,1,1900-01-01 00:00:00,1900-01-01 06:25:55,6:25:55,
6305,12052000_12052000_5684,12052000_12052000_5684,,work,2,1900-01-01 06:25:55,1900-01-01 16:10:35,9:44:40,
6306,12052000_12052000_5684,12052000_12052000_5684,,home,3,1900-01-01 16:10:35,1900-01-02 00:00:00,7:49:25,
6307,12052000_12052000_5706,12052000_12052000_5706,,home,1,1900-01-01 00:00:00,1900-01-01 06:55:27,6:55:27,
6308,12052000_12052000_5706,12052000_12052000_5706,,work,2,1900-01-01 06:55:27,1900-01-01 15:48:51,8:53:24,
6309,12052000_12052000_5706,12052000_12052000_5706,,home,3,1900-01-01 15:48:51,1900-01-02 00:00:00,8:11:09,
6310,12052000_12052000_5735,12052000_12052000_5735,,home,1,1900-01-01 00:00:00,1900-01-01 06:55:27,6:55:27,
6311,12052000_12052000_5735,12052000_12052000_5735,,work,2,1900-01-01 07:01:59,1900-01-01 07:40:05,0:38:06,
6312,12052000_12052000_5735,12052000_12052000_5735,,work,3,1900-01-01 08:27:03,1900-01-01 15:01:50,6:34:47,
6313,12052000_12052000_5735,12052000_12052000_5735,,work,4,1900-01-01 15:01:50,1900-01-01 15:23:05,0:21:15,
6314,12052000_12052000_5735,12052000_12052000_5735,,home,5,1900-01-01 15:29:37,1900-01-02 00:00:00,8:30:23,
6315,12052000_12052000_5753,12052000_12052000_5753,,home,1,1900-01-01 00:00:00,1900-01-01 06:46:10,6:46:10,
6316,12052000_12052000_5753,12052000_12052000_5753,,work,2,1900-01-01 06:46:10,1900-01-01 15:08:40,8:22:30,
6317,12052000_12052000_5753,12052000_12052000_5753,,home,3,1900-01-01 15:08:40,1900-01-02 00:00:00,8:51:20,
6318,12052000_12052000_5755,12052000_12052000_5755,,home,1,1900-01-01 00:00:00,1900-01-01 07:57:57,7:57:57,
6319,12052000_12052000_5755,12052000_12052000_5755,,work,2,1900-01-01 07:57:57,1900-01-01 16:12:46,8:14:49,
6320,12052000_12052000_5755,12052000_12052000_5755,,home,3,1900-01-01 16:12:46,1900-01-02 00:00:00,7:47:14,
6321,12052000_12052000_577,12052000_12052000_577,,home,1,1900-01-01 00:00:00,1900-01-01 07:59:41,7:59:41,
6322,12052000_12052000_577,12052000_12052000_577,,work,2,1900-01-01 07:59:41,1900-01-01 16:51:30,8:51:49,
6323,12052000_12052000_577,12052000_12052000_577,,home,3,1900-01-01 16:51:30,1900-01-02 00:00:00,7:08:30,
6324,12052000_12052000_5804,12052000_12052000_5804,,home,1,1900-01-01 00:00:00,1900-01-01 07:47:17,7:47:17,
6325,12052000_12052000_5804,12052000_12052000_5804,,work,2,1900-01-01 07:47:17,1900-01-01 15:41:02,7:53:45,
6326,12052000_12052000_5804,12052000_12052000_5804,,home,3,1900-01-01 15:41:02,1900-01-02 00:00:00,8:18:58,
6327,12052000_12052000_584,12052000_12052000_584,,home,1,1900-01-01 00:00:00,1900-01-01 07:53:04,7:53:04,
6328,12052000_12052000_584,12052000_12052000_584,,work,2,1900-01-01 07:53:04,1900-01-01 16:22:58,8:29:54,
6329,12052000_12052000_584,12052000_12052000_584,,home,3,1900-01-01 16:22:58,1900-01-02 00:00:00,7:37:02,
6330,12052000_12052000_5842,12052000_12052000_5842,,home,1,1900-01-01 00:00:00,1900-01-01 07:39:55,7:39:55,
