,pid,hid,freq,ozone,dzone,purp,origin activity,destination activity,mode,seq,tst,tet,duration
3921,12052000_12052000_30679,12052000_12052000_30679,,,,work,work,work,drt,2,1900-01-01 07:57:44,1900-01-01 07:57:44,0:00:00
3922,12052000_12052000_30679,12052000_12052000_30679,,,,work,work,work,drt,3,1900-01-01 16:46:13,1900-01-01 17:35:06,0:48:53
3923,12052000_12052000_30679,12052000_12052000_30679,,,,,work,home,drt,4,1900-01-01 15:43:11,1900-01-01 16:34:08,0:50:57
3924,12052000_12052000_30710,12052000_12052000_30710,,,,work,home,work,drt,1,1900-01-01 07:28:27,1900-01-01 07:28:27,0:00:00
3925,12052000_12052000_30710,12052000_12052000_30710,,,,,work,home,drt,2,1900-01-01 15:24:48,1900-01-01 15:24:48,0:00:00
3926,12052000_12052000_30711,12052000_12052000_30711,,,,work,home,work,drt,1,1900-01-01 07:11:22,1900-01-01 07:51:46,0:40:24
3927,12052000_12052000_30711,12052000_12052000_30711,,,,work,work,work,drt,2,1900-01-01 08:00:07,1900-01-01 08:00:07,0:00:00
3928,12052000_12052000_30711,12052000_12052000_30711,,,,work,work,work,drt,3,1900-01-01 16:28:43,1900-01-01 16:28:43,0:00:00
3929,12052000_12052000_30711,12052000_12052000_30711,,,,,work,home,drt,4,1900-01-01 16:07:28,1900-01-01 16:47:52,0:40:24
3930,12052000_12052000_30737,12052000_12052000_30737,,,,work,home,work,drt,1,1900-01-01 07:10:58,1900-01-01 07:10:58,0:00:00
3931,12052000_12052000_30737,12052000_12052000_30737,,,,,work,home,drt,2,1900-01-01 16:19:18,1900-01-01 16:19:18,0:00:00
3932,12052000_12052000_30740,12052000_12052000_30740,,,,work,home,work,drt,1,1900-01-01 06:25:59,1900-01-01 06:25:59,0:00:00
3933,12052000_12052000_30740,12052000_12052000_30740,,,,,work,home,drt,2,1900-01-01 14:44:54,1900-01-01 14:44:54,0:00:00
3934,12052000_12052000_30749,12052000_12052000_30749,,,,work,home,work,drt,1,1900-01-01 07:26:36,1900-01-01 07:26:36,0:00:00
3935,12052000_12052000_30749,12052000_12052000_30749,,,,,work,home,drt,2,1900-01-01 14:59:57,1900-01-01 14:59:57,0:00:00
3936,12052000_12052000_30753,12052000_12052000_30753,,,,work,home,work,drt,1,1900-01-01 06:44:06,1900-01-01 06:56:28,0:12:22
3937,12052000_12052000_30753,12052000_12052000_30753,,,,work,work,work,drt,2,1900-01-01 07:18:13,1900-01-01 08:30:57,1:12:44
3938,12052000_12052000_30753,12052000_12052000_30753,,,,work,work,work,drt,3,1900-01-01 14:39:00,1900-01-01 15:51:44,1:12:44
3939,12052000_12052000_30753,12052000_12052000_30753,,,,,work,home,drt,4,1900-01-01 14:43:59,1900-01-01 14:56:21,0:12:22
3940,12052000_12052000_30756,12052000_12052000_30756,,,,work,home,work,drt,1,1900-01-01 07:44:46,1900-01-01 07:44:46,0:00:00
3941,12052000_12052000_30756,12052000_12052000_30756,,,,work,work,work,drt,2,1900-01-01 09:03:46,1900-01-01 09:03:46,0:00:00
3942,12052000_12052000_30756,12052000_12052000_30756,,,,work,work,work,drt,3,1900-01-01 16:27:08,1900-01-01 16:27:08,0:00:00
3943,12052000_12052000_30756,12052000_12052000_30756,,,,,work,home,drt,4,1900-01-01 16:23:03,1900-01-01 16:23:03,0:00:00
3944,12052000_12052000_30758,12052000_12052000_30758,,,,work,home,work,drt,1,1900-01-01 07:29:02,1900-01-01 07:29:02,0:00:00
3945,12052000_12052000_30758,12052000_12052000_30758,,,,,work,home,drt,2,1900-01-01 16:40:38,1900-01-01 16:40:38,0:00:00
3946,12052000_12052000_30768,12052000_12052000_30768,,,,work,home,work,drt,1,1900-01-01 08:04:08,1900-01-01 08:04:08,0:00:00
3947,12052000_12052000_30768,12052000_12052000_30768,,,,,work,home,drt,2,1900-01-01 16:11:50,1900-01-01 16:11:50,0:00:00
3948,12052000_12052000_30773,12052000_12052000_30773,,,,work,home,work,drt,1,1900-01-01 07:35:33,1900-01-01 07:35:33,0:00:00
3949,12052000_12052000_30773,12052000_12052000_30773,,,,,work,home,drt,2,1900-01-01 15:35:09,1900-01-01 15:35:09,0:00:00
3950,12052000_12052000_30787,12052000_12052000_30787,,,,work,home,work,drt,1,1900-01-01 07:04:44,1900-01-01 07:43:05,0:38:21
3951,12052000_12052000_30787,12052000_12052000_30787,,,,,work,home,drt,2,1900-01-01 16:05:23,1900-01-01 16:43:44,0:38:21
3952,12052000_12052000_30821,12052000_12052000_30821,,,,work,home,work,drt,1,1900-01-01 07:21:19,1900-01-01 07:21:19,0:00:00
3953,12052000_12052000_30821,12052000_12052000_30821,,,,,work,home,drt,2,1900-01-01 15:47:03,1900-01-01 15:47:03,0:00:00
3954,12052000_12052000_30826,12052000_12052000_30826,,,,work,home,work,drt,1,1900-01-01 06:31:27,1900-01-01 06:31:27,0:00:00
3955,12052000_12052000_30826,12052000_12052000_30826,,,,,work,home,drt,2,1900-01-01 14:44:36,1900-01-01 14:44:36,0:00:00
3956,12052000_12052000_3083,12052000_12052000_3083,,,,work,home,work,drt,1,1900-01-01 06:48:06,1900-01-01 07:13:08,0:25:02
3957,12052000_12052000_3083,12052000_12052000_3083,,,,,work,home,drt,2,1900-01-01 14:58:21,1900-01-01 14:58:21,0:00:00
3958,12052000_12052000_30837,12052000_12052000_30837,,,,work,home,work,drt,1,1900-01-01 07:20:34,1900-01-01 08:09:29,0:48:55
3959,12052000_12052000_30837,12052000_12052000_30837,,,,work,work,work,drt,2,1900-01-01 08:05:41,1900-01-01 09:26:07,1:20:26
3960,12052000_12052000_30837,12052000_12052000_30837,,,,work,work,work,drt,3,1900-01-01 16:04:50,1900-01-01 17:25:16,1:20:26
3961,12052000_12052000_30837,12052000_12052000_30837,,,,,work,home,drt,4,1900-01-01 16:01:58,1900-01-01 16:50:53,0:48:55
3962,12052000_12052000_30863,12052000_12052000_30863,,,,work,home,work,drt,1,1900-01-01 06:37:06,1900-01-01 07:14:42,0:37:36
3963,12052000_12052000_30863,12052000_12052000_30863,,,,,work,home,drt,2,1900-01-01 15:11:48,1900-01-01 15:49:24,0:37:36
3964,12052000_12052000_30891,12052000_12052000_30891,,,,work,home,work,drt,1,1900-01-01 06:11:45,1900-01-01 06:11:45,0:00:00
3965,12052000_12052000_30891,12052000_12052000_30891,,,,,work,home,drt,2,1900-01-01 15:14:50,1900-01-01 15:14:50,0:00:00
3966,12052000_12052000_30896,12052000_12052000_30896,,,,work,home,work,drt,1,1900-01-01 07:19:32,1900-01-01 07:48:29,0:28:57
3967,12052000_12052000_30896,12052000_12052000_30896,,,,,work,home,drt,2,1900-01-01 15:43:21,1900-01-01 15:43:21,0:00:00
3968,12052000_12052000_30899,12052000_12052000_30899,,,,work,home,work,drt,1,1900-01-01 06:44:15,1900-01-01 06:44:15,0:00:00
3969,12052000_12052000_30899,12052000_12052000_30899,,,,,work,home,drt,2,1900-01-01 15:34:43,1900-01-01 15:34:43,0:00:00
3970,12052000_12052000_30906,12052000_12052000_30906,,,,work,home,work,drt,1,1900-01-01 07:55:26,1900-01-01 07:55:26,0:00:00
3971,12052000_12052000_30906,12052000_12052000_30906,,,,,work,home,drt,2,1900-01-01 16:13:00,1900-01-01 16:13:00,0:00:00
3972,12052000_12052000_30931,12052000_12052000_30931,,,,work,home,work,drt,1,1900-01-01 06:59:47,1900-01-01 06:59:47,0:00:00
3973,12052000_12052000_30931,12052000_12052000_30931,,,,,work,home,drt,2,1900-01-01 16:40:41,1900-01-01 16:40:41,0:00:00
3974,12052000_12052000_3096,12052000_12052000_3096,,,,work,home,work,drt,1,1900-01-01 07:59:38,1900-01-01 08:18:51,0:19:13
3975,12052000_12052000_3096,12052000_12052000_3096,,,,,work,home,drt,2,1900-01-01 16:56:29,1900-01-01 17:15:42,0:19:13
3976,12052000_12052000_30961,12052000_12052000_30961,,,,work,home,work,drt,1,1900-01-01 06:15:52,1900-01-01 06:15:52,0:00:00
3977,12052000_12052000_30961,12052000_12052000_30961,,,,home,work,home,drt,2,1900-01-01 13:58:30,1900-01-01 14:27:30,0:29:00
3978,12052000_12052000_30961,12052000_12052000_30961,,,,work,home,work,drt,3,1900-01-01 16:34:24,1900-01-01 16:34:24,0:00:00
3979,12052000_12052000_30961,12052000_12052000_30961,,,,,work,home,drt,4,1900-01-01 18:18:05,1900-01-01 18:18:05,0:00:00
3980,12052000_12052000_30962,12052000_12052000_30962,,,,work,home,work,drt,1,1900-01-01 07:12:18,1900-01-01 07:12:18,0:00:00
3981,12052000_12052000_30962,12052000_12052000_30962,,,,home,work,home,drt,2,1900-01-01 14:39:06,1900-01-01 14:39:06,0:00:00
3982,12052000_12052000_30962,12052000_12052000_30962,,,,work,home,work,drt,3,1900-01-01 16:25:17,1900-01-01 16:38:59,0:13:42
3983,12052000_12052000_30962,12052000_12052000_30962,,,,,work,home,drt,4,1900-01-01 17:33:49,1900-01-01 17:47:31,0:13:42
3984,12052000_12052000_30969,12052000_12052000_30969,,,,work,home,work,drt,1,1900-01-01 07:09:04,1900-01-01 07:09:04,0:00:00
3985,12052000_12052000_30969,12052000_12052000_30969,,,,,work,home,drt,2,1900-01-01 15:49:54,1900-01-01 15:49:54,0:00:00
3986,12052000_12052000_30992,12052000_12052000_30992,,,,work,home,work,drt,1,1900-01-01 06:51:31,1900-01-01 06:51:31,0:00:00
3987,12052000_12052000_30992,12052000_12052000_30992,,,,,work,home,drt,2,1900-01-01 14:24:29,1900-01-01 14:24:29,0:00:00
3988,12052000_12052000_30998,12052000_12052000_30998,,,,work,home,work,drt,1,1900-01-01 06:54:53,1900-01-01 06:54:53,0:00:00
3989,12052000_12052000_30998,12052000_12052000_30998,,,,,work,home,drt,2,1900-01-01 16:10:18,1900-01-01 16:10:18,0:00:00
3990,12052000_12052000_31022,12052000_12052000_31022,,,,work,home,work,drt,1,1900-01-01 06:17:57,1900-01-01 06:17:57,0:00:00
3991,12052000_12052000_31022,12052000_12052000_31022,,,,,work,home,drt,2,1900-01-01 15:18:46,1900-01-01 15:18:46,0:00:00
3992,12052000_12052000_31039,12052000_12052000_31039,,,,work,home,work,drt,1,1900-01-01 08:45:57,1900-01-01 08:45:57,0:00:00
3993,12052000_12052000_31039,12052000_12052000_31039,,,,,work,home,drt,2,1900-01-01 16:16:58,1900-01-01 16:16:58,0:00:00
3994,12052000_12052000_3104,12052000_12052000_3104,,,,work,home,work,drt,1,1900-01-01 06:56:32,1900-01-01 07:05:48,0:09:16
3995,12052000_12052000_3104,12052000_12052000_3104,,,,,work,home,drt,2,1900-01-01 15:09:38,1900-01-01 15:18:54,0:09:16
3996,12052000_12052000_31050,12052000_12052000_31050,,,,work,home,work,drt,1,1900-01-01 07:32:55,1900-01-01 07:32:55,0:00:00
3997,12052000_12052000_31050,12052000_12052000_31050,,,,,work,home,drt,2,1900-01-01 17:45:10,1900-01-01 17:45:10,0:00:00
3998,12052000_12052000_31052,12052000_12052000_31052,,,,work,home,work,drt,1,1900-01-01 08:01:31,1900-01-01 08:01:31,0:00:00
3999,12052000_12052000_31052,12052000_12052000_31052,,,,,work,home,drt,2,1900-01-01 16:26:54,1900-01-01 16:26:54,0:00:00
4000,12052000_12052000_31069,12052000_12052000_31069,,,,work,home,work,drt,1,1900-01-01 07:54:12,1900-01-01 07:54:12,0:00:00
4001,12052000_12052000_31069,12052000_12052000_31069,,,,,work,home,drt,2,1900-01-01 15:58:57,1900-01-01 15:58:57,0:00:00
4002,12052000_12052000_31070,12052000_12052000_31070,,,,work,home,work,drt,1,1900-01-01 07:48:11,1900-01-01 07:48:11,0:00:00
4003,12052000_12052000_31070,12052000_12052000_31070,,,,,work,home,drt,2,1900-01-01 16:30:08,1900-01-01 16:30:08,0:00:00
4004,12052000_12052000_31075,12052000_12052000_31075,,,,work,home,work,drt,1,1900-01-01 07:47:02,1900-01-01 07:47:02,0:00:00
4005,12052000_12052000_31075,12052000_12052000_31075,,,,,work,home,drt,2,1900-01-01 17:30:36,1900-01-01 17:30:36,0:00:00
4006,12052000_12052000_31077,12052000_12052000_31077,,,,work,home,work,drt,1,1900-01-01 06:58:02,1900-01-01 06:58:02,0:00:00
4007,12052000_12052000_31077,12052000_12052000_31077,,,,work,work,work,drt,2,1900-01-01 07:25:18,1900-01-01 07:25:18,0:00:00
4008,12052000_12052000_31077,12052000_12052000_31077,,,,work,work,work,drt,3,1900-01-01 15:16:19,1900-01-01 15:16:19,0:00:00
4009,12052000_12052000_31077,12052000_12052000_31077,,,,,work,home,drt,4,1900-01-01 15:42:10,1900-01-01 15:42:10,0:00:00
4010,12052000_12052000_31079,12052000_12052000_31079,,,,work,home,work,drt,1,1900-01-01 07:14:45,1900-01-01 07:14:45,0:00:00
4011,12052000_12052000_31079,12052000_12052000_31079,,,,home,work,home,drt,2,1900-01-01 15:36:37,1900-01-01 15:36:37,0:00:00
4012,12052000_12052000_31079,12052000_12052000_31079,,,,work,home,work,drt,3,1900-01-01 17:06:15,1900-01-01 17:06:15,0:00:00
4013,12052000_12052000_31079,12052000_12052000_31079,,,,,work,home,drt,4,1900-01-01 18:51:37,1900-01-01 18:51:37,0:00:00
4014,12052000_12052000_31087,12052000_12052000_31087,,,,work,home,work,drt,1,1900-01-01 07:18:53,1900-01-01 07:18:53,0:00:00
4015,12052000_12052000_31087,12052000_12052000_31087,,,,,work,home,drt,2,1900-01-01 15:41:16,1900-01-01 15:41:16,0:00:00
4016,12052000_12052000_31120,12052000_12052000_31120,,,,work,home,work,drt,1,1900-01-01 07:34:51,1900-01-01 07:34:51,0:00:00
4017,12052000_12052000_31120,12052000_12052000_31120,,,,,work,home,drt,2,1900-01-01 15:49:48,1900-01-01 15:49:48,0:00:00
4018,12052000_12052000_31124,12052000_12052000_31124,,,,work,home,work,drt,1,1900-01-01 08:29:34,1900-01-01 08:29:34,0:00:00
4019,12052000_12052000_31124,12052000_12052000_31124,,,,,work,home,drt,2,1900-01-01 16:48:53,1900-01-01 16:48:53,0:00:00
4020,12052000_12052000_31125,12052000_12052000_31125,,,,work,home,work,drt,1,1900-01-01 07:36:15,1900-01-01 07:36:15,0:00:00
4021,12052000_12052000_31125,12052000_12052000_31125,,,,,work,home,drt,2,1900-01-01 16:05:00,1900-01-01 16:05:00,0:00:00
4022,12052000_12052000_31127,12052000_12052000_31127,,,,work,home,work,drt,1,1900-01-01 07:38:59,1900-01-01 07:38:59,0:00:00
4023,12052000_12052000_31127,12052000_12052000_31127,,,,,work,home,drt,2,1900-01-01 16:03:47,1900-01-01 16:03:47,0:00:00
4024,12052000_12052000_3114,12052000_12052000_3114,,,,work,home,work,drt,1,1900-01-01 07:37:15,1900-01-01 08:03:13,0:25:58
4025,12052000_12052000_3114,12052000_12052000_3114,,,,,work,home,drt,2,1900-01-01 15:57:28,1900-01-01 16:23:26,0:25:58
4026,12052000_12052000_31153,12052000_12052000_31153,,,,work,home,work,drt,1,1900-01-01 06:23:48,1900-01-01 06:23:48,0:00:00
4027,12052000_12052000_31153,12052000_12052000_31153,,,,,work,home,drt,2,1900-01-01 14:36:50,1900-01-01 14:36:50,0:00:00
4028,12052000_12052000_31155,12052000_12052000_31155,,,,work,home,work,drt,1,1900-01-01 07:33:34,1900-01-01 07:33:34,0:00:00
4029,12052000_12052000_31155,12052000_12052000_31155,,,,,work,home,drt,2,1900-01-01 16:13:18,1900-01-01 16:13:18,0:00:00
4030,12052000_12052000_31178,12052000_12052000_31178,,,,work,home,work,drt,1,1900-01-01 07:20:49,1900-01-01 07:29:21,0:08:32
4031,12052000_12052000_31178,12052000_12052000_31178,,,,home,work,home,drt,2,1900-01-01 14:18:22,1900-01-01 14:26:54,0:08:32
4032,12052000_12052000_31178,12052000_12052000_31178,,,,work,home,work,drt,3,1900-01-01 15:48:15,1900-01-01 15:48:15,0:00:00
4033,12052000_12052000_31178,12052000_12052000_31178,,,,,work,home,drt,4,1900-01-01 17:35:52,1900-01-01 17:35:52,0:00:00
4034,12052000_12052000_31179,12052000_12052000_31179,,,,work,home,work,drt,1,1900-01-01 07:53:24,1900-01-01 08:32:01,0:38:37
4035,12052000_12052000_31179,12052000_12052000_31179,,,,,work,home,drt,2,1900-01-01 17:03:48,1900-01-01 17:03:48,0:00:00
4036,12052000_12052000_31182,12052000_12052000_31182,,,,work,home,work,drt,1,1900-01-01 08:20:46,1900-01-01 08:20:46,0:00:00
4037,12052000_12052000_31182,12052000_12052000_31182,,,,,work,home,drt,2,1900-01-01 16:44:28,1900-01-01 16:44:28,0:00:00
4038,12052000_12052000_31186,12052000_12052000_31186,,,,work,home,work,drt,1,1900-01-01 08:12:01,1900-01-01 08:12:01,0:00:00
4039,12052000_12052000_31186,12052000_12052000_31186,,,,,work,home,drt,2,1900-01-01 15:48:29,1900-01-01 15:48:29,0:00:00
4040,12052000_12052000_31267,12052000_12052000_31267,,,,work,home,work,drt,1,1900-01-01 06:58:58,1900-01-01 06:58:58,0:00:00
4041,12052000_12052000_31267,12052000_12052000_31267,,,,,work,home,drt,2,1900-01-01 15:37:35,1900-01-01 15:37:35,0:00:00
4042,12052000_12052000_31270,12052000_12052000_31270,,,,work,home,work,drt,1,1900-01-01 07:25:43,1900-01-01 07:25:43,0:00:00
4043,12052000_12052000_31270,12052000_12052000_31270,,,,,work,home,drt,2,1900-01-01 16:12:24,1900-01-01 16:12:24,0:00:00
4044,12052000_12052000_31280,12052000_12052000_31280,,,,work,home,work,drt,1,1900-01-01 07:28:53,1900-01-01 07:28:53,0:00:00
4045,12052000_12052000_31280,12052000_12052000_31280,,,,,work,home,drt,2,1900-01-01 16:13:11,1900-01-01 16:13:11,0:00:00
4046,12052000_12052000_31333,12052000_12052000_31333,,,,work,home,work,drt,1,1900-01-01 06:20:45,1900-01-01 06:20:45,0:00:00
4047,12052000_12052000_31333,12052000_12052000_31333,,,,home,work,home,drt,2,1900-01-01 14:56:46,1900-01-01 14:56:46,0:00:00
4048,12052000_12052000_31333,12052000_12052000_31333,,,,work,home,work,drt,3,1900-01-01 16:22:38,1900-01-01 16:22:38,0:00:00
4049,12052000_12052000_31333,12052000_12052000_31333,,,,,work,home,drt,4,1900-01-01 17:37:55,1900-01-01 17:37:55,0:00:00
4050,12052000_12052000_31338,12052000_12052000_31338,,,,work,home,work,drt,1,1900-01-01 07:24:07,1900-01-01 07:24:07,0:00:00
4051,12052000_12052000_31338,12052000_12052000_31338,,,,,work,home,drt,2,1900-01-01 15:31:21,1900-01-01 15:31:21,0:00:00
4052,12052000_12052000_31345,12052000_12052000_31345,,,,work,home,work,drt,1,1900-01-01 06:28:24,1900-01-01 06:28:24,0:00:00
4053,12052000_12052000_31345,12052000_12052000_31345,,,,,work,home,drt,2,1900-01-01 15:29:12,1900-01-01 15:29:12,0:00:00
4054,12052000_12052000_31363,12052000_12052000_31363,,,,work,home,work,drt,1,1900-01-01 06:23:55,1900-01-01 06:23:55,0:00:00
4055,12052000_12052000_31363,12052000_12052000_31363,,,,,work,home,drt,2,1900-01-01 15:36:14,1900-01-01 15:36:14,0:00:00
4056,12052000_12052000_31377,12052000_12052000_31377,,,,work,home,work,drt,1,1900-01-01 06:46:58,1900-01-01 06:46:58,0:00:00
4057,12052000_12052000_31377,12052000_12052000_31377,,,,,work,home,drt,2,1900-01-01 15:08:36,1900-01-01 15:08:36,0:00:00
4058,12052000_12052000_31380,12052000_12052000_31380,,,,work,home,work,drt,1,1900-01-01 07:16:06,1900-01-01 07:16:06,0:00:00
4059,12052000_12052000_31380,12052000_12052000_31380,,,,,work,home,drt,2,1900-01-01 15:44:47,1900-01-01 15:44:47,0:00:00
4060,12052000_12052000_31389,12052000_12052000_31389,,,,work,home,work,drt,1,1900-01-01 08:36:51,1900-01-01 08:36:51,0:00:00
4061,12052000_12052000_31389,12052000_12052000_31389,,,,,work,home,drt,2,1900-01-01 17:27:01,1900-01-01 17:27:01,0:00:00
4062,12052000_12052000_31405,12052000_12052000_31405,,,,work,home,work,drt,1,1900-01-01 07:08:42,1900-01-01 07:08:42,0:00:00
4063,12052000_12052000_31405,12052000_12052000_31405,,,,work,work,work,drt,2,1900-01-01 07:34:01,1900-01-01 07:34:01,0:00:00
4064,12052000_12052000_31405,12052000_12052000_31405,,,,work,work,work,drt,3,1900-01-01 15:07:10,1900-01-01 15:07:10,0:00:00
4065,12052000_12052000_31405,12052000_12052000_31405,,,,,work,home,drt,4,1900-01-01 15:33:06,1900-01-01 15:33:06,0:00:00
4066,12052000_12052000_31418,12052000_12052000_31418,,,,work,home,work,drt,1,1900-01-01 08:10:49,1900-01-01 08:10:49,0:00:00
4067,12052000_12052000_31418,12052000_12052000_31418,,,,,work,home,drt,2,1900-01-01 16:28:43,1900-01-01 16:28:43,0:00:00
4068,12052000_12052000_31425,12052000_12052000_31425,,,,work,home,work,drt,1,1900-01-01 07:08:42,1900-01-01 07:08:42,0:00:00
4069,12052000_12052000_31425,12052000_12052000_31425,,,,,work,home,drt,2,1900-01-01 16:18:05,1900-01-01 16:18:05,0:00:00
4070,12052000_12052000_31433,12052000_12052000_31433,,,,work,home,work,drt,1,1900-01-01 07:41:31,1900-01-01 07:41:31,0:00:00
4071,12052000_12052000_31433,12052000_12052000_31433,,,,,work,home,drt,2,1900-01-01 15:20:30,1900-01-01 15:20:30,0:00:00
4072,12052000_12052000_31439,12052000_12052000_31439,,,,work,home,work,drt,1,1900-01-01 06:44:35,1900-01-01 06:44:35,0:00:00
4073,12052000_12052000_31439,12052000_12052000_31439,,,,,work,home,drt,2,1900-01-01 15:02:43,1900-01-01 15:02:43,0:00:00
4074,12052000_12052000_31460,12052000_12052000_31460,,,,work,home,work,drt,1,1900-01-01 08:52:16,1900-01-01 08:52:16,0:00:00
4075,12052000_12052000_31460,12052000_12052000_31460,,,,home,work,home,drt,2,1900-01-01 16:50:16,1900-01-01 16:50:16,0:00:00
4076,12052000_12052000_31460,12052000_12052000_31460,,,,work,home,work,drt,3,1900-01-01 18:13:49,1900-01-01 18:27:22,0:13:33
4077,12052000_12052000_31460,12052000_12052000_31460,,,,,work,home,drt,4,1900-01-01 19:21:37,1900-01-01 19:35:10,0:13:33
4078,12052000_12052000_31471,12052000_12052000_31471,,,,work,home,work,drt,1,1900-01-01 08:23:12,1900-01-01 08:23:12,0:00:00
4079,12052000_12052000_31471,12052000_12052000_31471,,,,,work,home,drt,2,1900-01-01 16:17:08,1900-01-01 16:17:08,0:00:00
4080,12052000_12052000_31486,12052000_12052000_31486,,,,work,home,work,drt,1,1900-01-01 06:37:08,1900-01-01 06:55:05,0:17:57
4081,12052000_12052000_31486,12052000_12052000_31486,,,,,work,home,drt,2,1900-01-01 15:36:10,1900-01-01 15:54:07,0:17:57
4082,12052000_12052000_31497,12052000_12052000_31497,,,,work,home,work,drt,1,1900-01-01 06:41:12,1900-01-01 06:41:12,0:00:00
4083,12052000_12052000_31497,12052000_12052000_31497,,,,home,work,home,drt,2,1900-01-01 14:18:22,1900-01-01 14:18:22,0:00:00
4084,12052000_12052000_31497,12052000_12052000_31497,,,,work,home,work,drt,3,1900-01-01 15:40:07,1900-01-01 15:46:02,0:05:55
4085,12052000_12052000_31497,12052000_12052000_31497,,,,,work,home,drt,4,1900-01-01 16:41:00,1900-01-01 16:46:55,0:05:55
4086,12052000_12052000_31505,12052000_12052000_31505,,,,work,home,work,drt,1,1900-01-01 06:56:17,1900-01-01 06:56:17,0:00:00
4087,12052000_12052000_31505,12052000_12052000_31505,,,,,work,home,drt,2,1900-01-01 15:08:44,1900-01-01 15:08:44,0:00:00
4088,12052000_12052000_31506,12052000_12052000_31506,,,,work,home,work,drt,1,1900-01-01 08:05:44,1900-01-01 08:05:44,0:00:00
4089,12052000_12052000_31506,12052000_12052000_31506,,,,,work,home,drt,2,1900-01-01 16:34:50,1900-01-01 16:34:50,0:00:00
